age,name,location,organization,position
58.0,沙新华,深圳市,高新技术处,Blank
58.0,沙新华,深圳市,区域创新和成果转化处,Blank
58.0,沙新华,深圳市,深圳市科技评审管理中心,Blank
58.0,沙新华,深圳市,深圳市国家自主创新示范区服务中心,Blank
58.0,沙新华,深圳市,深圳市科技创新委员会科技应用促进处,处长
58.0,沙新华,深圳市,深圳市科技创新委员会高新区管理处,处长
58.0,沙新华,深圳市,深圳市科技工贸和信息化委员会;高新区发展促进处,处长
58.0,沙新华,深圳市,深圳市高新办综合处,处长
58.0,沙新华,天津市,天津大学;管理科学与工程,研究生博士
58.0,沙新华,深圳市,深圳市高新办计划财务处,副处长
58.0,沙新华,长沙市,长城科技股份有限公司计划财务部,部长
58.0,沙新华,深圳市,深圳国际展览中心计划财务部,副经理;经理;财务总监
58.0,沙新华,吉林省,吉林工业大学管理学院,教师
58.0,沙新华,吉林省,教研室,副主任
58.0,沙新华,吉林省,吉林工业大学管理工程,研究生硕士
58.0,沙新华,吉林省,吉林工业大学管理学院,教师
58.0,沙新华,吉林省,吉林工业大学机械制造管理工程,本科学士
57.0,温焕强,深圳市,深圳市财政局,党组成员
57.0,温焕强,深圳市,注册会计师行业,党委专职书记
57.0,温焕强,深圳市,资产和非税收入管理处,Blank
57.0,温焕强,深圳市,会计处,Blank
57.0,温焕强,深圳市,深圳市公物和财政票据管理中心,Blank
57.0,温焕强,深圳市,深圳市会计学会,Blank
57.0,温焕强,深圳市,深圳市财政学会,Blank
57.0,温焕强,深圳市,深圳市预算与会计研究会,Blank
57.0,温焕强,深圳市,深圳市注册会计师协会,Blank
57.0,温焕强,深圳市,深圳市资产评估协会,Blank
57.0,温焕强,深圳市,深圳会计进修学院,Blank
57.0,温焕强,深圳市,深圳市财政委员会,党组成员
57.0,温焕强,深圳市,机关,党委书记
57.0,温焕强,深圳市,深圳市财政委员会,副巡视员
57.0,温焕强,深圳市,深圳市财政局,副巡视员
56.0,王东,深圳市,市南山区人大常委办公室,副主任
56.0,王东,深圳市,市南山区西丽街道,党工委书记;主任
56.0,王东,深圳市,市南山区人大常委会,副主任;党组成员
56.0,王东,深圳市,区总工会,主席
56.0,王东,深圳市,市南山区政府,副区长;党组成员
56.0,王东,深圳市,区总工会,主席
56.0,王东,深圳市,市南山区政府,副区长;党组成员
56.0,王东,深圳市,计划财务处,Blank
56.0,王东,深圳市,市政交通处（市地下管线管理办公室）,Blank
56.0,王东,深圳市,生态修复和地质环境处（市地面坍塌防治领导小组办公室）,Blank
56.0,王东,深圳市,南山管理局,Blank
56.0,王东,深圳市,宝安管理局,Blank
56.0,王东,深圳市,市梧桐山风景管理处,Blank
56.0,王东,深圳市,深圳大鹏半岛国家地质公园管理处,Blank
56.0,王东,深圳市,广东内伶仃福田国家自然保护区管理局,Blank
57.0,王伟雄,深圳市,深圳市生态环境局,巡视员
57.0,王伟雄,深圳市,办公室;市生态环境局福田分局,Blank
57.0,王伟雄,深圳市,深圳市人居环境委员会,党组成员;副主任
57.0,王伟雄,深圳市,深圳市坪山新区,党工委委员
57.0,王伟雄,深圳市,综合办公室,主任
57.0,王伟雄,深圳市,深圳市坪山新区经济服务,局长
57.0,王伟雄,深圳市,深圳市大工业区管委会,办公室主任
57.0,王伟雄,深圳市,深圳市大工业区管委会建设处,处长
57.0,王伟雄,深圳市,深圳市大工业区管委会招商处,处长
57.0,王伟雄,深圳市,深圳市龙岗大工业区管委会招商处,副处长
57.0,王伟雄,深圳市,深圳市福田保税区经济发展总公司,总经理助理;党委委员
57.0,王伟雄,深圳市,国资办,副主任
57.0,王伟雄,深圳市,深圳市福田区梅林街道办,经济办主任;党委委员
57.0,王伟雄,深圳市,深圳市环境保护局规划处,副主任科员
57.0,王伟雄,深圳市,深圳市环境保护局,科员
57.0,王伟雄,广东省,中山大学自然地理专业,学生
55.0,王幼鹏,深圳市,市规划与国土资源局南山分局,局长
55.0,王幼鹏,深圳市,市规划局滨海分局,局长
55.0,王幼鹏,深圳市,市规划局,副局长;党组成员
55.0,王幼鹏,深圳市,市规划和国土资源委员会,副主任;党组成员
55.0,王幼鹏,深圳市,中共深圳市龙岗区,区委常委;副区长;常务副区长
55.0,王幼鹏,深圳市,市人民政府,副秘书长（正局级）
56.0,王水发,深圳市,教育局,副局长;党组成员
56.0,王水发,深圳市,市委教育工委,委员
57.0,王爱朝,深圳市,深圳市土地投资开发中心,总工程师
57.0,王爱朝,深圳市,市建筑工务署土地开发中心,总工程师
57.0,王爱朝,深圳市,光明新区建筑工务和土地开发中心,主任
57.0,王爱朝,深圳市,光明新区土地整备中心,主任
57.0,王爱朝,深圳市,前海管理局规划建设处,处长
50.0,王策飞,深圳市,罗湖区重建局,局长
50.0,王策飞,深圳市,罗湖区城市更新局,局长
50.0,王策飞,深圳市,市城市更新局,局长
50.0,王策飞,深圳市,自然资源调查监测和确权登记处,Blank
50.0,王策飞,深圳市,自然资源所有者权益处,Blank
50.0,王策飞,深圳市,自然资源开发利用处,Blank
50.0,王策飞,深圳市,国土空间用途管制和耕地保护处,Blank
50.0,王策飞,深圳市,罗湖管理局,Blank
50.0,王策飞,深圳市,市土地房产交易中心（市矿业权交易中心）,Blank
50.0,王策飞,深圳市,市房地产评估中心（市地质环境监测中心）,Blank
50.0,皮勇华,深圳市,龙岗区布吉镇,党委委员
50.0,皮勇华,深圳市,布吉街道,党工委委员
50.0,皮勇华,深圳市,坂田街道,党工委组织宣传委员
50.0,皮勇华,深圳市,宣传部,部长
50.0,皮勇华,深圳市,组织部,部长
50.0,皮勇华,深圳市,总工会,主席
50.0,皮勇华,深圳市,龙岗区总工会,常务副主席
50.0,皮勇华,深圳市,龙岗区人力资源局,局长
50.0,皮勇华,深圳市,直属机关,党委书记
50.0,皮勇华,深圳市,龙岗区委组织部,副部长
50.0,皮勇华,深圳市,龙岗区坂田街道,党工委书记
50.0,皮勇华,深圳市,养老服务和儿童福利处,Blank
50.0,皮勇华,深圳市,机关党委（人事处）,Blank
50.0,皮勇华,深圳市,市养老护理院,Blank
50.0,皮勇华,深圳市,分管领域和分管部门单位,Blank
50.0,皮勇华,深圳市,老龄服务事业产业联合会,Blank
50.0,皮勇华,深圳市,市老龄事业发展基金会,Blank
50.0,皮勇华,深圳市,市社会福利协会,Blank
50.0,皮勇华,深圳市,市社会福利基金会,Blank
51.0,聂新平,深圳市,发展和改革委员会,党组书记;主任
51.0,聂新平,深圳市,发展和改革委员会,党组书记;主任
51.0,聂新平,深圳市,人民政府,区长党组书记;纪委委员
51.0,聂新平,深圳市,罗湖区委副书记,区长;党组书记
51.0,聂新平,深圳市,区人民政府,第六届市纪委委员
51.0,聂新平,深圳市,罗湖区委,副书记
51.0,聂新平,深圳市,区人民政府,党组书记
51.0,聂新平,深圳市,人民政府办公厅,主任;党组副书记
51.0,聂新平,深圳市,人民政府办公厅,副主任;党组成员
51.0,聂新平,深圳市,人民政府办公厅综合处,处长
51.0,聂新平,深圳市,人民政府办公厅社会处,副处长;综合处副处长
51.0,聂新平,深圳市,人民政府办公厅综合处,主任;科员
51.0,聂新平,深圳市,人民政府办公厅总值班室干部,副主任科员;综合处副主任科员
51.0,聂新平,深圳市,中信集团中大投资管理有限公司,干部
51.0,聂新平,深圳市,招商银行证券业务部,干部
51.0,聂新平,深圳市,通广—北电有限公司生产部,主管
51.0,聂新平,北京市,经济管理系国民经济管理专业,学习生
57.0,肖民,深圳市,住房和建设局党,党组成员;巡视员
57.0,肖民,深圳市,政策法规处,Blank
57.0,肖民,深圳市,燃气发展与市政管廊处（市燃气管道安全管理办公室）,Blank
57.0,肖民,深圳市,市建设工程造价管理站,Blank
57.0,肖民,深圳市,铁道部第三勘察设计院,副总工程师
57.0,肖民,深圳市,深圳市地铁集团有限公司,总工程师;董事;总经理;党委副书记
53.0,胡卫东,深圳市,深圳市财政局,党组成员
53.0,胡卫东,深圳市,Blank,副局长
53.0,胡卫东,深圳市,法规税政处,Blank
53.0,胡卫东,深圳市,资源环境处,Blank
53.0,胡卫东,深圳市,社会保障处,Blank
53.0,胡卫东,深圳市,深圳市统计局,党组成员;副局长
53.0,胡卫东,深圳市,机关,党委书记
53.0,胡卫东,深圳市,深圳市统计局,党组成员;副局长
53.0,胡卫东,深圳市,深圳市统计局,党组成员;总统计师
57.0,胡晓清,深圳市,深圳市工业和信息化局,党组副局长
57.0,胡晓清,深圳市,新兴产业处,副局长
57.0,胡晓清,深圳市,资源综合利用和电力处,Blank
57.0,胡晓清,深圳市,机关党委（人事处）,Blank
57.0,胡晓清,深圳市,深圳市经济贸易和信息化委员会,党组副主任
57.0,胡晓清,深圳市,中共深圳市龙华新区工作委员会,委员
57.0,胡晓清,深圳市,深圳市龙华新区管理委员会,副主任
57.0,胡晓清,深圳市,深圳市科技工贸和信息化委员会秘书处,处长;机关党委副书记;纪委书记
57.0,胡晓清,深圳市,深圳市贸工局办公室,处长;纪委委员;工会副主席
57.0,胡晓清,深圳市,深圳市贸工局计划财务处,处长;纪委委员;工会副主席
57.0,胡晓清,深圳市,深圳市贸工局外商投资管理处,处长;纪委委员;工会副主席
57.0,胡晓清,深圳市,深圳市贸工局外商投资管理处,副处长（正处级）纪委委员
57.0,胡晓清,深圳市,深圳市外经贸局外资审批处,处长
57.0,胡晓清,深圳市,深圳市外经贸局外资审批处,副处长
57.0,胡晓清,深圳市,深圳市投资促进中心,科员
57.0,胡晓清,深圳市,深圳市外资服务中心,科员
57.0,胡晓清,深圳市,深圳市信息中心,科员
55.0,艾传荣,深圳市,发展和改革委员会,副巡视员
55.0,艾传荣,深圳市,重大项目办公室（设在市发改委）,副主任
55.0,艾传荣,深圳市,发展和改革委员会发展规划处,处长
55.0,艾传荣,深圳市,发展和改革委员会城市发展处,处长
58.0,苏剑,深圳市,深圳市交通运输局（市港务管理局）,副巡视员
58.0,苏剑,深圳市,市公路局政工人事处,处长
58.0,苏剑,深圳市,深圳市交通运输委员会光明交通局,局长
58.0,苏剑,深圳市,西部交通局,局长
58.0,苏剑,深圳市,深圳市交通运输委员会政工人事处,处长
58.0,苏剑,深圳市,深圳市交通运输局机关,党委（人事处）处长
50.0,蒋小文,深圳市,深圳市司法局,党委副书记;副局长
50.0,蒋小文,深圳市,社会法规处,Blank
50.0,蒋小文,深圳市,环资法规处,Blank
50.0,蒋小文,深圳市,经济法规处,Blank
50.0,蒋小文,深圳市,法律事务处,Blank
50.0,蒋小文,深圳市,文件审查处,Blank
50.0,蒋小文,深圳市,宣传教育处,Blank
50.0,蒋小文,深圳市,新闻办公室,Blank
50.0,蒋小文,深圳市,盐田区司法局,Blank
50.0,蒋小文,深圳市,龙岗区司法局,Blank
50.0,蒋小文,深圳市,深圳市政府法制办公室（市法律顾问室）,副主任;党组成员
50.0,蒋小文,深圳市,深圳市中级人民法院,党组成员
50.0,蒋小文,深圳市,政治部,副处长
50.0,蒋小文,深圳市,Blank,主任
56.0,蒋溪林,深圳市,深圳市司法局,党委书记;局长
56.0,蒋溪林,深圳市,福田区司法局,Blank
56.0,蒋溪林,深圳市,深圳市司法局,党委书记;局长
56.0,蒋溪林,深圳市,深圳市中级人民法院,党组成员
56.0,蒋溪林,深圳市,政治部,副处长
56.0,蒋溪林,深圳市,Blank,处长
56.0,蒋溪林,深圳市,Blank,处长
56.0,蒋溪林,深圳市,Blank,主任
55.0,蔡茂洲,深圳市,教育局,主任督学
54.0,薛峰,深圳市,深圳市住房和建设局,副局长;党组成员
54.0,薛峰,深圳市,规划与建设处,Blank
54.0,薛峰,深圳市,房地产业处,Blank
54.0,薛峰,深圳市,重点项目建设处,Blank
54.0,薛峰,深圳市,市住房公积金管理中心,Blank
54.0,薛峰,深圳市,市房地产,Blank
54.0,薛峰,深圳市,城市建设发展研究中心,Blank
54.0,薛峰,深圳市,市规划与国土资源局规划处,处长
54.0,薛峰,深圳市,市规划局规划处,处长
54.0,薛峰,深圳市,总师室,主任
54.0,薛峰,深圳市,市规划局,副局长
54.0,薛峰,深圳市,市规划和国土资源委员会,副主任
52.0,裘颖颖,深圳市,深圳市住房和建设局,党组成员
52.0,裘颖颖,深圳市,市住房保障署,署长
52.0,裘颖颖,深圳市,住房改革与发展处,Blank
52.0,裘颖颖,深圳市,市住房保障署,Blank
52.0,裘颖颖,深圳市,深圳市住房和建设局住房保障处,处长
52.0,裘颖颖,深圳市,规划与建设处,处长
52.0,裘颖颖,深圳市,市住房保障署,副署长
56.0,詹有力,深圳市,原市规划国土局市中外房地产导报社,副社长
56.0,詹有力,深圳市,原市房地产估价中心,副主任
56.0,詹有力,深圳市,市土地储备中心,副主任
56.0,詹有力,深圳市,原市国土资源和房产管理局办公室,副调研员
56.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）秘书处,副调研员;调研员
56.0,詹有力,深圳市,市规划和国土资源委员会（市海洋局）,处长
56.0,詹有力,深圳市,政策法规处（审批综合处）,Blank
56.0,詹有力,深圳市,空间信息管理处（市多规合一工作办公室）,Blank
56.0,詹有力,深圳市,福田管理局,Blank
56.0,詹有力,深圳市,市规划国土房产信息中心（市空间地理信息中心）,Blank
56.0,詹有力,深圳市,市不动产登记中心,Blank
56.0,詹有力,深圳市,市数字城市工程研究中心秘书,Blank
58.0,许少英,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
58.0,许少英,深圳市,深圳市人力资源和社会保障局,二级巡视员
58.0,许少英,深圳市,政策法规处,Blank
58.0,许少英,深圳市,就业促进与失业保险处,Blank
58.0,许少英,深圳市,市公共就业服务中心,Blank
58.0,许少英,深圳市,深圳市劳动和社会保障局,党组成员;副局长
58.0,许少英,深圳市,深圳市劳动局,党组成员;副局长
49.0,许建领,深圳市,教育局,副局长;党组成员
49.0,许建领,深圳市,市委教育工委,委员
60.0,许露露,深圳市,深圳市生态环境局,党组成员
60.0,许露露,深圳市,深圳市人居环境委员会,党组成员
60.0,许露露,深圳市,深圳市人居环境委员会,党组成员
60.0,许露露,深圳市,机关,党委专职书记
60.0,许露露,深圳市,深圳市人居环境委员会人事处,处长
60.0,许露露,深圳市,深圳市环保局,员工
60.0,许露露,深圳市,深圳市怡乐股份有限公司办公室,副主任
60.0,许露露,深圳市,部队,兵人
51.0,谷云宏,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
51.0,谷云宏,深圳市,安全生产工作,Blank
51.0,谷云宏,深圳市,分管局办公室,Blank
51.0,谷云宏,深圳市,人才开发合作处,Blank
51.0,谷云宏,深圳市,人力资源市场处,Blank
51.0,谷云宏,深圳市,专业技术人员管理处,Blank
51.0,谷云宏,深圳市,事业单位人事管理处,Blank
51.0,谷云宏,深圳市,工资福利处,Blank
51.0,谷云宏,深圳市,人事处,Blank
51.0,谷云宏,深圳市,市人事人才公共服务中心,Blank
51.0,谷云宏,深圳市,市公安局,党委委员
51.0,谷云宏,深圳市,政治部,主任
51.0,谷云宏,深圳市,市委组织部干部一处,处长
51.0,谷云宏,深圳市,市委组织部干部一处（干部培训处）,处长
51.0,谷云宏,深圳市,深圳市委组织部干部一处,副处长
52.0,贾丽巍,深圳市,建设管理处,Blank
52.0,贾丽巍,深圳市,龙华管理局,Blank
52.0,贾丽巍,深圳市,大鹏管理局,Blank
52.0,贾丽巍,深圳市,市交通公用设施建设中心,Blank
52.0,贾丽巍,深圳市,市交通工程质量监督站（市交通工程造价管理站、市交通工程施工安全监督站）,Blank
52.0,贾丽巍,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员;副主任（副局长）
52.0,贾丽巍,深圳市,市交通运输局（市港务管理局）,党组成员;副局长
52.0,贾丽巍,深圳市,深圳市交通局规划建设处,副处长
52.0,贾丽巍,深圳市,河源市和平县政府,副县长
52.0,贾丽巍,深圳市,和平县,委常委;县委办主任
52.0,贾丽巍,深圳市,河源市委组织部,副部长;非公有制经济组织和社会组织党工委书记
52.0,贾丽巍,深圳市,河源市委组织部,空港处调研员;处长
52.0,贾丽巍,深圳市,深圳市交通运输委员会空港处,局长
52.0,贾丽巍,深圳市,光明交通运输局,Blank
57.0,贾兴东,深圳市,深圳市工业和信息化局党组,书记;局长
57.0,贾兴东,深圳市,深圳市经济贸易和信息化委员会,党组书记
57.0,贾兴东,深圳市,深圳市职业技术学院,校长;党委副书记
57.0,贾兴东,深圳市,深圳市经济贸易和信息化委员会,副主任;党组成员
57.0,贾兴东,深圳市,深圳市科技工贸和信息化委员会,副主任;党组成员
57.0,贾兴东,深圳市,深圳市科技和信息局,副局长;党组成员
57.0,贾兴东,深圳市,深圳市信息化办公室,副主任;党组成员
57.0,贾兴东,深圳市,中国(深圳)综合开发研究院,教授;主任研究员
57.0,贾兴东,香港,香港城市大学电子工程系和创意媒体学院,高级研究员
57.0,贾兴东,西安市,西安交通大学,助教;讲师;副教授
52.0,贾长胜,深圳市,深圳市工业和信息化局党组,成员
52.0,贾长胜,深圳市,深圳市中小企业服务局,局长
52.0,贾长胜,深圳市,深圳市投资推广署,副署长;党总支副书记
52.0,贾长胜,深圳市,深圳市投资推广署,副署长
52.0,贾长胜,深圳市,直属机关,党支部副书记
52.0,贾长胜,深圳市,深圳市龙岗区经济促进局,局长
52.0,贾长胜,深圳市,直属机关,党委书记
52.0,贾长胜,深圳市,深圳市龙岗区经济促进局,局长
52.0,贾长胜,深圳市,深圳市科技工贸和信息化委员会政策法规处,处长
52.0,贾长胜,深圳市,深圳市高新办投资促进处,副处长;处长
52.0,贾长胜,深圳市,深圳市高新办招商处,主任科员
52.0,贾长胜,深圳市,深港产学研基地产业部,项目经理
52.0,贾长胜,深圳市,深圳市安君安全技术有限公司,副总经理
52.0,贾长胜,深圳市,深圳市阳光股份有限公司投资部,总经理;副总裁
52.0,贾长胜,深圳市,深圳市科技工业园总公司房产部,项目经理
50.0,赵忠良,深圳市,深圳市财政局,党组成员;副局长
50.0,赵忠良,深圳市,机关党委（人事处）,Blank
50.0,赵忠良,深圳市,教科文处,Blank
50.0,赵忠良,深圳市,工贸金融处,Blank
50.0,赵忠良,深圳市,深圳市财政信息中心,Blank
50.0,赵忠良,深圳市,深圳市财政金融服务中心,Blank
50.0,赵忠良,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
50.0,赵忠良,深圳市,深圳市审计局经济责任审计专业局,局长
52.0,赵立,深圳市,教育局,副局长;党组成员
52.0,赵立,深圳市,市委教育工委,委员
48.0,邓晓俊,深圳市,深圳市科技创新委员会,党组副主任
48.0,邓晓俊,深圳市,深圳市外国专家局,局长
48.0,邓晓俊,深圳市,政策法规处（审批综合处）,Blank
48.0,邓晓俊,深圳市,外国专家和科技人才服务处,Blank
48.0,邓晓俊,深圳市,深圳市外国专家局,局长
48.0,邓晓俊,深圳市,深圳市人力资源和社会保障局政策法规处,处长
48.0,邓晓俊,深圳市,深圳市人力资源和社会保障局政策法规处）,副处长
48.0,邓晓俊,深圳市,深圳市人事局办公室（机关党委办公室）,副主任
48.0,邓晓俊,深圳市,深圳市人事局（编办）政策法规处（市人事人才研究室）,副处长（副主任）
48.0,邓晓俊,深圳市,深圳市人事局公务员与职员管理处,主任科员
48.0,邓晓俊,深圳市,深圳市人事局政策法规处,主任科员
48.0,邓晓俊,深圳市,深圳市人事局政策法规处,副主任科员
48.0,邓晓俊,深圳市,深圳市人才交流服务中心,副主任科员
48.0,邓晓俊,深圳市,深圳市人才交流服务中心,科员
48.0,邓晓俊,武汉省,武汉大学国际法学专业,硕士研究生
48.0,邓晓俊,武汉省,武汉大学国际法专业,本科生
59.0,邱宣,深圳市,深圳市科技创新委员会,副主任;党组书记
59.0,邱宣,深圳市,深圳市科技创新委员会,副主任;党组成员
59.0,邱宣,深圳市,深圳市科技工贸和信息化委员会,副主任、党组成员
59.0,邱宣,深圳市,深圳市高新办,副主任、党组成员
59.0,邱宣,深圳市,深圳虚拟大学园管理服务中心,主任
59.0,邱宣,吉林省,吉林大学东北亚研究院人口资源与环境经济学专业,博士研究生
59.0,邱宣,深圳市,深圳虚拟大学园深圳虚拟大学园管理服务中心,副主任
59.0,邱宣,吉林省,吉林大学东北亚研究院世界经济专业,研究生
59.0,邱宣,深圳市,深圳虚拟大学管理服务中心,主任助理
59.0,邱宣,深圳市,高新区服务中心,办公室主任
59.0,邱宣,深圳市,深圳通海生物工程公司,副总经理;高级工程师
59.0,邱宣,深圳市,深圳市国际生物工程有限公司,董事长助理
59.0,邱宣,广西省,广西师范大学化学系,讲师
59.0,邱宣,北京市,北京大学生物化学系,进修硕士研究生
59.0,邱宣,广西省,广西师范大学化学系,助教
59.0,邱宣,广西省,广西师范大学化学系,本科学生
59.0,郑小霞,深圳市,市民政局办公室,助理调研员
59.0,郑小霞,深圳市,财务审计处,副处长
59.0,郑小霞,深圳市,政工人事处,处长
59.0,郑小霞,深圳市,社会福利和社会事务处,处长
59.0,郑小霞,深圳市,市社会福利中心,Blank
59.0,郑小霞,深圳市,分管领域和分管部门单位,Blank
57.0,郑晓生汉,北京市,工程质量安全处,Blank
57.0,郑晓生汉,北京市,建筑市场与招标投标监管处,Blank
57.0,郑晓生汉,北京市,市建筑工程质量安全监督总站,Blank
57.0,郑晓生汉,北京市,市市政工程质量安全监督总站,Blank
57.0,郑晓生汉,北京市,市建设工程交易服务中心,Blank
57.0,郑晓生汉,深圳市,深圳市建筑工程质量安全监督总站,站长
57.0,郑晓生汉,深圳市,深圳市住房和建设局工程招标投标监管处,处长
57.0,郑晓生汉,深圳市,工程质量安全处,处长
57.0,郑晓生汉,深圳市,深圳市住房和建设局,副局长;党组成员
54.0,郑铁军,深圳市,深圳市财政局,党组成员
54.0,郑铁军,深圳市,市投资评审中心,中心主任
54.0,郑铁军,深圳市,市财政投资评审中心,Blank
54.0,郑雷,深圳市,深圳市司法局,党委委员
54.0,郑雷,深圳市,政治部,主任
54.0,郑雷,深圳市,机关,Blank
54.0,郑雷,深圳市,机关工会,Blank
54.0,郑雷,深圳市,团委,Blank
54.0,郑雷,深圳市,妇委会,Blank
54.0,郑雷,深圳市,帮扶办公室和基层管理处,Blank
54.0,郑雷,深圳市,龙华区司法局,Blank
54.0,郑雷,深圳市,光明区政法办,Blank
54.0,郑雷,深圳市,深圳市盐田区沙头角街道,党工委书记
54.0,郑雷,深圳市,深圳市盐田区沙头角街道,党工委书记
54.0,郑雷,深圳市,办事处,主任
56.0,郭建,深圳市,深圳市委组织部老干处,副处长
56.0,郭建,深圳市,组织处,处长
56.0,郭建,深圳市,组织一处,主任
56.0,郭建,深圳市,组织二处,调研员
56.0,郭建,深圳市,机关,调研员
56.0,郭建,深圳市,Blank,党委副书记
56.0,郭建,深圳市,分管领域和分管部门单位,Blank
42.0,郭跃华,深圳市,发展和改革委员会,党组成员;副主任
42.0,郭跃华,深圳市,发展和改革委员会综合处,处长
42.0,郭跃华,深圳市,发展和改革委员会服务业处,处长
42.0,郭跃华,深圳市,龙岗区委员会,书记
42.0,郭跃华,深圳市,青年联合会,主席
42.0,郭跃华,深圳市,政府办公厅综合处,副处长
42.0,郭跃华,深圳市,政府办公厅综合处,主任科员
49.0,郭驰,深圳市,深圳市财政局,党组成员;副局长
49.0,郭驰,深圳市,分管办公室（审批综合处）,Blank
49.0,郭驰,深圳市,经济建设处,Blank
49.0,郭驰,深圳市,财政监督处,Blank
49.0,郭驰,深圳市,政府采购监督管理办公室,Blank
49.0,郭驰,深圳市,深圳市财政委员会,党组成员;副主任
58.0,钟伟民,深圳市,深圳市交通运输局（市港务管理局）,党组成员;巡视员
58.0,钟伟民,深圳市,局规划计划处,Blank
58.0,钟伟民,深圳市,河湖工作处,Blank
58.0,钟伟民,深圳市,水旱灾害防御处,Blank
58.0,钟伟民,深圳市,市水文水质中心,Blank
58.0,钟伟民,深圳市,河道管理中心,Blank
58.0,钟伟民,深圳市,铁岗·石岩水库管理处,Blank
58.0,钟伟民,深圳市,公明供水调蓄工程管理处,Blank
58.0,钟伟民,深圳市,茅洲河流域下沉督办协调组,Blank
58.0,钟伟民,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员
58.0,钟伟民,深圳市,深圳市水务局,党组成员;副局长
58.0,钟伟民,深圳市,深圳市水务局供水管理处,处长
58.0,钟伟民,深圳市,深圳市水务局,局长助理
58.0,钟伟民,深圳市,深圳市水务局水资源处,处长
58.0,钟伟民,深圳市,深圳市东江水源工程管理处,主任
58.0,钟伟民,深圳市,深圳市排水管理处,处长
58.0,钟伟民,深圳市,深圳市水务局水污染治理处,处长
58.0,钟伟民,深圳市,深圳市水务局,办公室主任
58.0,钟伟民,深圳市,深圳市三防办,主任
57.0,钟晓鸿,深圳市,深圳市住房和建设局,副巡视员
57.0,钟晓鸿,深圳市,财务审计处,Blank
57.0,钟晓鸿,深圳市,市建筑废弃物管理办公室,Blank
57.0,钟晓鸿,深圳市,市住房建设信息中心,Blank
57.0,钟晓鸿,深圳市,深圳市环保局生态市建设办公室,主任
57.0,钟晓鸿,深圳市,深圳市环保局规划处,处长
57.0,钟晓鸿,深圳市,深圳市人居环境委员会秘书处,处长
45.0,钟海,深圳市,深圳市科技创新委员会,副主任;党组成员
45.0,钟海,深圳市,盐田港国际资讯有限公司,董事;总经理
45.0,钟海,深圳市,深圳市盐田港集团有限公司,董事会秘书处;总经理
45.0,钟海,深圳市,深圳市大铲湾港口投资发展有限公司,办公室主任
45.0,钟海,深圳市,深圳市盐田港集团有限公司,董事会秘书处;副主任
45.0,钟海,美国,美国佛罗里达大学,硕士研究生
45.0,钟海,深圳市,深圳能源集团股份有限公司办公室,业务主办
45.0,钟海,深圳市,信息技术中心,信息技术中心规划与架构经理;应用管理高级经理
45.0,钟海,香港,香港科技大学工商管理专业,硕士研究生
45.0,钟海,深圳市,深圳能源集团股份有限公司办公室,员工
45.0,钟海,深圳市,深能集团妈湾电力公司月亮湾电厂企管部,计算机专工
45.0,钟海,深圳市,深能集团妈湾电力公司月亮湾电厂运行部,燃机岗;汽机岗;副值长
45.0,钟海,成都市,电子科技大学电气技术专业,本科生
54.0,闵晓波,深圳市,福田区委组织部,副部长;正处级副部长
54.0,闵晓波,深圳市,深圳市人力资源和社会保障局,;党组成员;副局长
54.0,闵晓波,深圳市,劳动关系处,Blank
54.0,闵晓波,深圳市,局审批服务处,Blank
54.0,闵晓波,深圳市,信访处,Blank
54.0,闵晓波,深圳市,执法监督处,Blank
54.0,闵晓波,深圳市,局信息中心,Blank
54.0,闵晓波,深圳市,福田区委组织部干部科,科长
54.0,闵晓波,深圳市,福田区委组织部干部监督室,副主任;主任
54.0,闵晓波,深圳市,深圳市福田区委组织部,办公室副主任
48.0,陈强,深圳市,市轨道交通建设指挥部,办公室副主任
48.0,陈强,深圳市,轨道综合处;铁路拓展处,Blank
48.0,陈强,深圳市,市政府办公厅城建处;第二秘书处,副处长
48.0,陈强,深圳市,市轨道交通建设指挥部,办公室处长
50.0,陈文清,深圳市,深圳市委办公厅副处级,秘书
50.0,陈文清,深圳市,深圳市福田区人民法院,党组成员
50.0,陈文清,深圳市,审判委员会,委员;副院长;正处级审判员
50.0,陈文清,深圳市,深圳市福田区莲花街道,办事处主任
50.0,陈文清,深圳市,华富街道,党工委书记
50.0,陈文清,深圳市,社会救助和社会事务处,Blank
50.0,陈文清,深圳市,基层政权建设和区划处,Blank
50.0,陈文清,深圳市,执法监督处,Blank
50.0,陈文清,深圳市,市救助管理站,Blank
50.0,陈文清,深圳市,市殡葬管理所,Blank
50.0,陈文清,深圳市,分管领域和分管部门单位,Blank
49.0,陈秋明,深圳市,委教育工委,书记
49.0,陈秋明,深圳市,教育局,局长;党组书记
49.0,陈秋明,深圳市,市教育局,员工
49.0,陈秋明,深圳市,市教育局,党组书记
49.0,陈秋明,深圳市,职业技术学院,党委书记
49.0,陈秋明,深圳市,职业技术学院,党委副书记;纪委书记
49.0,陈秋明,深圳市,职业技术学院,副院长;党委委员;纪委书记
